Graphene sheet in zig-zag direction

8948 atoms 

1 atom types 

#simulation box 
-1.302486 149.278486 xlo xhi
-0.698000 151.819000 ylo yhi
-100.000000 100.000000 zlo zhi

Masses

1 12.000000 

Atoms

675 1 101.914832 9.681391 0.004380 
676 1 102.615403 10.880758 0.006103 
677 1 104.708011 9.674100 0.009325 
678 1 104.009633 10.888964 0.005735 
679 1 106.103926 9.675060 0.002235 
680 1 106.797124 10.886545 0.008299 
681 1 108.890905 9.675796 0.008621 
682 1 108.196147 10.890612 0.002037 
683 1 110.292272 9.678529 0.002489 
684 1 110.986758 10.884691 0.005994 
685 1 113.084005 9.672821 0.008214 
686 1 112.386411 10.884245 0.004301 
687 1 114.477722 9.678778 0.007425 
688 1 115.177579 10.884591 0.004293 
689 1 117.273563 9.677500 0.008497 
690 1 116.568763 10.886923 0.005884 
691 1 118.669635 9.672629 0.005005 
692 1 119.363216 10.881602 0.009047 
693 1 121.460844 9.676160 0.007817 
694 1 120.755485 10.886898 0.002606 
695 1 122.852457 9.680210 0.001962 
696 1 123.549039 10.885533 0.003378 
697 1 125.647985 9.681645 0.001590 
698 1 124.944369 10.887722 0.003755 
699 1 127.045737 9.681493 0.006437 
700 1 127.742601 10.884719 0.006319 
701 1 129.837852 9.677365 0.009336 
702 1 129.137203 10.885540 0.006390 
703 1 131.232876 9.673757 0.003954 
704 1 131.931922 10.884724 0.006589 
705 1 134.025013 9.681724 0.006532 
706 1 133.319084 10.881061 0.006181 
707 1 135.417671 9.681390 0.007461 
708 1 136.116625 10.885933 0.002599 
709 1 138.213620 9.677172 0.000303 
710 1 137.512963 10.885897 0.000590 
711 1 139.608900 9.675072 0.002297 
712 1 140.299139 10.883809 0.002284 
713 1 142.398520 9.672432 0.002754 
714 1 141.696818 10.889501 0.004443 
715 1 143.795559 9.677803 0.007833 
716 1 144.487139 10.890486 0.008486 
717 1 146.580506 9.676432 0.003257 
718 1 145.888302 10.883003 0.005799 
719 1 147.982032 9.677769 0.004484 
720 1 148.674354 10.885838 0.004077 
721 1 0.001080 12.094299 0.004509 
722 1 -0.692489 13.306754 0.007009 
723 1 1.404722 12.090222 0.002197 
724 1 2.098596 13.308285 0.007900 
725 1 4.192519 12.093034 0.000591 
726 1 3.497409 13.303768 0.001999 
727 1 5.588272 12.091387 0.007517 
728 1 6.285684 13.308118 0.000172 
729 1 8.384291 12.095966 0.005387 
730 1 7.684505 13.305966 0.000945 
731 1 9.780776 12.089844 0.002943 
732 1 10.471799 13.307963 0.000682 
733 1 12.569811 12.096072 0.006513 
734 1 11.874646 13.299260 0.008169 
735 1 13.965289 12.096644 0.002124 
736 1 14.663433 13.305725 0.009564 
737 1 16.756445 12.090554 0.000573 
738 1 16.060295 13.306662 0.006912 
739 1 18.151453 12.099168 0.005202 
740 1 18.855538 13.299436 0.002070 
741 1 20.947750 12.098842 0.007826 
742 1 20.244955 13.300218 0.008479 
743 1 22.343849 12.092408 0.002278 
744 1 23.037210 13.306996 0.008222 
745 1 25.133707 12.095418 0.002860 
746 1 24.436991 13.306663 0.004416 
747 1 26.528462 12.094357 0.002790 
748 1 27.228754 13.307737 0.009085 
749 1 29.323472 12.092305 0.006896 
750 1 28.619318 13.299935 0.001909 
751 1 30.713457 12.095550 0.000734 
752 1 31.418223 13.305929 0.009259 
753 1 33.508926 12.096249 0.008901 
754 1 32.811385 13.301522 0.009760 
755 1 34.900364 12.092962 0.009730 
756 1 35.601650 13.301791 0.001209 
757 1 37.701158 12.091055 0.003321 
758 1 37.002975 13.303696 0.006153 
759 1 39.093831 12.096683 0.000293 
760 1 39.791279 13.299021 0.008271 
761 1 41.883400 12.098167 0.002461 
762 1 41.187815 13.308077 0.000478 
763 1 43.276540 12.089906 0.006815 
764 1 43.979986 13.299840 0.007962 
765 1 46.074179 12.090402 0.000693 
766 1 45.371360 13.306589 0.000924 
767 1 47.466379 12.092136 0.001048 
768 1 48.170584 13.305682 0.007337 
769 1 50.262505 12.094863 0.003264 
770 1 49.564618 13.299876 0.001478 
771 1 51.652198 12.099343 0.009704 
772 1 52.351239 13.303374 0.006567 
773 1 54.446902 12.097245 0.005581 
774 1 53.750278 13.301372 0.007537 
775 1 55.848984 12.096984 0.004068 
776 1 56.547383 13.301254 0.005332 
777 1 58.641548 12.092377 0.002501 
778 1 57.943277 13.299386 0.002994 
779 1 60.033916 12.091733 0.006359 
780 1 60.733984 13.303717 0.006508 
781 1 62.827960 12.092034 0.006008 
782 1 62.123125 13.303858 0.008378 
783 1 64.225208 12.094682 0.002776 
784 1 64.920525 13.307873 0.005098 
785 1 67.017742 12.091673 0.001112 
786 1 66.312974 13.302664 0.004208 
787 1 68.407115 12.096638 0.000919 
788 1 69.106021 13.301652 0.003065 
789 1 71.197056 12.095638 0.002827 
790 1 70.499552 13.298707 0.002836 
791 1 72.597508 12.098409 0.000423 
792 1 73.299047 13.300010 0.008337 
793 1 75.392005 12.098879 0.001373 
794 1 74.691047 13.302750 0.001736 
795 1 76.785752 12.095762 0.002144 
796 1 77.483199 13.308592 0.004899 
797 1 79.578949 12.093814 0.000348 
798 1 78.876928 13.306714 0.003465 
799 1 80.968833 12.094811 0.003668 
800 1 81.673395 13.303947 0.008045 
801 1 83.768169 12.091595 0.001237 
802 1 83.070210 13.305079 0.000161 
803 1 85.164960 12.094854 0.005445 
804 1 85.860064 13.306304 0.008553 
805 1 87.951829 12.090546 0.007339 
806 1 87.253320 13.307097 0.003717 
807 1 89.352282 12.091465 0.001295 
808 1 90.050799 13.299141 0.006867 
809 1 92.143338 12.094072 0.003798 
810 1 91.447797 13.302690 0.004402 
811 1 93.533568 12.092960 0.003141 
812 1 94.238945 13.301170 0.003107 
813 1 96.328089 12.096780 0.001436 
814 1 95.634713 13.299532 0.004617 
815 1 97.720304 12.097232 0.007000 
816 1 98.420145 13.305499 0.005573 
817 1 100.520507 12.095286 0.009018 
818 1 99.818195 13.302281 0.004890 
819 1 101.910560 12.098992 0.004668 
820 1 102.608540 13.303012 0.007025 
821 1 104.704023 12.091518 0.008563 
822 1 104.007842 13.302436 0.002217 
823 1 106.098190 12.094922 0.004334 
824 1 106.801413 13.299404 0.008473 
825 1 108.894799 12.091067 0.008584 
826 1 108.191998 13.304773 0.005430 
827 1 110.285623 12.089757 0.007715 
828 1 110.989648 13.302911 0.000568 
829 1 113.081857 12.091442 0.007286 
830 1 112.383343 13.301231 0.009171 
831 1 114.479582 12.098570 0.000688 
832 1 115.171835 13.306071 0.006967 
833 1 117.271770 12.094719 0.004255 
834 1 116.572112 13.307258 0.006708 
835 1 118.665236 12.092688 0.007040 
836 1 119.361816 13.304377 0.008879 
837 1 121.460429 12.098688 0.009390 
838 1 120.762154 13.298714 0.000031 
839 1 122.848875 12.092307 0.000228 
840 1 123.550241 13.302111 0.005414 
841 1 125.649262 12.092685 0.003381 
842 1 124.950595 13.302105 0.001381 
843 1 127.041078 12.098267 0.003843 
844 1 127.740957 13.304979 0.004504 
845 1 129.832736 12.099197 0.000835 
846 1 129.132798 13.303170 0.005876 
847 1 131.232776 12.094391 0.004374 
848 1 131.929462 13.303379 0.008608 
849 1 134.020665 12.094681 0.004874 
850 1 133.320295 13.299556 0.000674 
851 1 135.420884 12.092032 0.008616 
852 1 136.117117 13.307428 0.009380 
853 1 138.205397 12.093639 0.009806 
854 1 137.512448 13.307664 0.004822 
855 1 139.600141 12.095929 0.002311 
856 1 140.303274 13.305950 0.006074 
857 1 142.397884 12.094034 0.002442 
858 1 141.698290 13.298802 0.006088 
859 1 143.797580 12.090654 0.000356 
860 1 144.494862 13.301169 0.000089 
861 1 146.588149 12.091105 0.008799 
862 1 145.882954 13.302226 0.005934 
863 1 147.981852 12.096377 0.006480 
864 1 148.678334 13.300098 0.007519 
865 1 0.002418 14.514205 0.008574 
866 1 -0.697156 15.726321 0.000315 
867 1 1.404354 14.516057 0.000499 
868 1 2.099459 15.726032 0.003215 
869 1 4.196065 14.513714 0.007896 
870 1 3.497992 15.717096 0.002832 
871 1 5.590535 14.512597 0.009729 
872 1 6.289485 15.722278 0.002990 
873 1 8.378561 14.516566 0.004468 
874 1 7.686160 15.717583 0.008596 
875 1 9.772276 14.516692 0.008999 
876 1 10.475241 15.717802 0.001778 
877 1 12.571061 14.516014 0.000348 
878 1 11.873578 15.726171 0.003429 
879 1 13.966382 14.511130 0.002165 
880 1 14.665862 15.723831 0.002788 
881 1 16.757824 14.511910 0.000921 
882 1 16.054240 15.721511 0.002783 
883 1 18.151398 14.510573 0.001709 
884 1 18.849993 15.723576 0.002037 
885 1 20.946663 14.512131 0.004333 
886 1 20.243752 15.718532 0.006164 
887 1 22.338690 14.513297 0.009448 
888 1 23.041145 15.723392 0.009594 
889 1 25.135753 14.513777 0.009480 
890 1 24.430596 15.719287 0.009867 
891 1 26.531722 14.512454 0.006809 
892 1 27.226169 15.720401 0.002133 
893 1 29.319829 14.507997 0.004723 
894 1 28.621334 15.726358 0.005554 
895 1 30.720463 14.511781 0.004620 
896 1 31.418263 15.726512 0.005239 
897 1 33.513254 14.515090 0.005674 
898 1 32.815688 15.724845 0.009596 
899 1 34.906463 14.511496 0.004766 
900 1 35.607119 15.716749 0.001567 
901 1 37.696716 14.513130 0.000597 
902 1 37.000580 15.725496 0.001096 
903 1 39.092378 14.510502 0.009852 
904 1 39.792088 15.719137 0.001326 
905 1 41.885450 14.515978 0.008370 
906 1 41.190333 15.718637 0.005444 
907 1 43.284749 14.508910 0.008564 
908 1 43.982998 15.718779 0.000770 
909 1 46.072742 14.516050 0.004694 
910 1 45.374138 15.721627 0.001254 
911 1 47.465323 14.516405 0.006030 
912 1 48.164653 15.725248 0.000581 
913 1 50.260578 14.514922 0.003390 
914 1 49.562012 15.721870 0.008942 
915 1 51.659784 14.508394 0.002788 
916 1 52.353794 15.725247 0.004200 
917 1 54.446399 14.513677 0.004794 
918 1 53.754985 15.725947 0.008179 
919 1 55.847089 14.515132 0.008997 
920 1 56.538652 15.719959 0.000043 
921 1 58.640281 14.512774 0.003662 
922 1 57.936266 15.721948 0.002895 
923 1 60.028684 14.508550 0.000683 
924 1 60.730098 15.717834 0.004430 
925 1 62.828989 14.511236 0.001202 
926 1 62.127691 15.725350 0.003486 
927 1 64.216419 14.509123 0.000766 
928 1 64.921405 15.721165 0.006682 
929 1 67.014992 14.513414 0.006287 
930 1 66.318778 15.723224 0.008754 
931 1 68.408675 14.509113 0.000681 
932 1 69.109142 15.719680 0.006712 
933 1 71.202524 14.513010 0.007151 
934 1 70.503048 15.721480 0.004978 
935 1 72.601360 14.511593 0.001171 
936 1 73.292404 15.723449 0.008393 
937 1 75.393701 14.509852 0.007603 
938 1 74.691841 15.720630 0.005100 
939 1 76.784956 14.514214 0.007437 
940 1 77.481020 15.717496 0.008260 
941 1 79.575896 14.515453 0.001794 
942 1 78.875094 15.725652 0.008764 
943 1 80.977998 14.516343 0.000369 
944 1 81.671447 15.726576 0.005110 
945 1 83.768735 14.508402 0.009875 
946 1 83.071227 15.722243 0.004315 
947 1 85.159378 14.514907 0.000137 
948 1 85.857741 15.725827 0.005465 
949 1 87.952739 14.512665 0.003090 
950 1 87.259508 15.726420 0.005136 
951 1 89.353926 14.512258 0.004260 
952 1 90.044132 15.718532 0.008328 
953 1 92.143266 14.512997 0.008291 
954 1 91.443119 15.722120 0.002133 
955 1 93.537878 14.509128 0.000522 
956 1 94.236833 15.722686 0.002197 
957 1 96.328063 14.513999 0.005553 
958 1 95.627276 15.718292 0.000010 
959 1 97.724182 14.512585 0.001599 
960 1 98.424668 15.716779 0.001197 
961 1 100.521521 14.517459 0.000309 
962 1 99.818939 15.725227 0.002429 
963 1 101.916343 14.515836 0.006290 
964 1 102.606022 15.720397 0.009044 
965 1 104.706804 14.511488 0.006320 
966 1 104.004433 15.722314 0.009817 
967 1 106.104497 14.510534 0.006825 
968 1 106.797581 15.726469 0.000840 
969 1 108.890503 14.515813 0.000844 
970 1 108.195313 15.724606 0.007388 
971 1 110.285417 14.512079 0.003504 
972 1 110.986785 15.722474 0.001458 
973 1 113.085053 14.514102 0.001629 
974 1 112.383659 15.725916 0.007831 
975 1 114.478857 14.512362 0.002603 
976 1 115.175693 15.719088 0.003193 
977 1 117.273108 14.516552 0.007946 
978 1 116.575258 15.718388 0.005175 
979 1 118.666270 14.516832 0.006640 
980 1 119.361892 15.724000 0.008176 
981 1 121.458003 14.508550 0.009224 
982 1 120.754536 15.721870 0.001189 
983 1 122.851801 14.515828 0.002441 
984 1 123.554844 15.723726 0.003781 
985 1 125.642489 14.510229 0.007672 
986 1 124.942499 15.723453 0.006203 
987 1 127.043467 14.517473 0.003839 
988 1 127.736602 15.725375 0.008061 
989 1 129.832611 14.508610 0.005643 
990 1 129.131874 15.721917 0.003550 
991 1 131.227148 14.514967 0.005158 
992 1 131.929906 15.718645 0.006781 
993 1 134.016525 14.515712 0.006786 
994 1 133.327460 15.717516 0.009084 
995 1 135.417100 14.513849 0.003161 
996 1 136.110775 15.725106 0.001445 
997 1 138.207705 14.513924 0.009976 
998 1 137.511173 15.726505 0.002265 
999 1 139.603980 14.514666 0.000646 
1000 1 140.305477 15.720804 0.008113 
1001 1 142.395796 14.510891 0.009861 
1002 1 141.701182 15.720732 0.000986 
1003 1 143.795346 14.514073 0.000738 
1004 1 144.487205 15.726416 0.004968 
1005 1 146.580224 14.508238 0.001409 
1006 1 145.890935 15.721258 0.005609 
1007 1 147.980945 14.508378 0.008976 
1008 1 148.676886 15.719290 0.005942 
1009 1 0.004759 16.929283 0.006556 
1010 1 -0.688618 18.140804 0.002828 
1011 1 1.398052 16.929991 0.000273 
1012 1 2.102762 18.140701 0.002036 
1013 1 4.193199 16.926138 0.008622 
1014 1 3.494429 18.140080 0.005669 
1015 1 5.590804 16.929314 0.000782 
1016 1 6.286564 18.135078 0.007383 
1017 1 8.376380 16.935142 0.007424 
1018 1 7.687374 18.139734 0.002409 
1019 1 9.774600 16.933190 0.009933 
1020 1 10.473567 18.142129 0.001100 
1021 1 12.569970 16.929906 0.007307 
1022 1 11.868612 18.135548 0.004510 
1023 1 13.966401 16.926920 0.004528 
1024 1 14.664522 18.142870 0.003081 
1025 1 16.756024 16.934442 0.007006 
1026 1 16.056419 18.142198 0.002909 
1027 1 18.150774 16.925661 0.003747 
1028 1 18.850369 18.137643 0.002909 
1029 1 20.942425 16.934967 0.008602 
1030 1 20.245972 18.139394 0.005650 
1031 1 22.340896 16.928298 0.009897 
1032 1 23.035837 18.143217 0.000326 
1033 1 25.131320 16.933087 0.006444 
1034 1 24.431692 18.144122 0.005433 
1035 1 26.526514 16.931386 0.009155 
1036 1 27.230956 18.139425 0.004427 
1037 1 29.319118 16.926153 0.007538 
1038 1 28.619319 18.138159 0.003959 
1039 1 30.720855 16.925812 0.008441 
1040 1 31.412881 18.137103 0.004884 
1041 1 33.511290 16.927626 0.002163 
1042 1 32.815763 18.140532 0.003044 
1043 1 34.909677 16.934560 0.001900 
1044 1 35.598018 18.141718 0.008677 
1045 1 37.693183 16.925990 0.005982 
1046 1 37.000043 18.139764 0.000075 
1047 1 39.094889 16.935060 0.008735 
1048 1 39.787133 18.138146 0.002419 
1049 1 41.885603 16.931727 0.003008 
1050 1 41.189981 18.142556 0.007811 
1051 1 43.279511 16.926143 0.007087 
1052 1 43.983929 18.136225 0.001136 
1053 1 46.077129 16.930417 0.008518 
1054 1 45.378099 18.136468 0.002472 
1055 1 47.464542 16.931690 0.007772 
1056 1 48.167111 18.134878 0.009904 
1057 1 50.261009 16.928920 0.001739 
1058 1 49.564256 18.140351 0.007510 
1059 1 51.653535 16.929168 0.001440 
1060 1 52.358506 18.137979 0.002752 
1061 1 54.444060 16.933619 0.004974 
1062 1 53.751378 18.143309 0.007228 
1063 1 55.846681 16.927388 0.005505 
1064 1 56.547599 18.140560 0.008086 
1065 1 58.641845 16.934459 0.002138 
1066 1 57.934346 18.139111 0.000138 
1067 1 60.032737 16.935112 0.002490 
1068 1 60.729864 18.138914 0.008309 
1069 1 62.828246 16.930130 0.003806 
1070 1 62.131259 18.142008 0.007376 
1071 1 64.225469 16.930701 0.007919 
1072 1 64.918522 18.143092 0.003904 
1073 1 67.015384 16.935364 0.005233 
1074 1 66.314299 18.136672 0.003234 
1075 1 68.405109 16.929352 0.003299 
1076 1 69.105421 18.142771 0.005317 
1077 1 71.201211 16.933343 0.001203 
1078 1 70.504255 18.138066 0.003346 
1079 1 72.597746 16.934239 0.001986 
1080 1 73.296725 18.143618 0.001992 
1081 1 75.386983 16.930565 0.008899 
1082 1 74.691014 18.137370 0.005340 
1083 1 76.785742 16.929728 0.000148 
1084 1 77.485028 18.139667 0.003813 
1085 1 79.572649 16.929186 0.002343 
1086 1 78.876035 18.142738 0.003934 
1087 1 80.968536 16.929351 0.007750 
1088 1 81.667653 18.143722 0.003192 
1089 1 83.763298 16.927642 0.007672 
1090 1 83.062700 18.144100 0.001582 
1091 1 85.158864 16.932471 0.001411 
1092 1 85.859121 18.141813 0.009288 
1093 1 87.955321 16.933098 0.004073 
1094 1 87.252395 18.139809 0.002191 
1095 1 89.352424 16.932229 0.008162 
1096 1 90.049939 18.139291 0.003095 
1097 1 92.142876 16.935469 0.007699 
1098 1 91.446296 18.141661 0.005953 
1099 1 93.539529 16.930567 0.008651 
1100 1 94.230680 18.144285 0.000988 
1101 1 96.329470 16.929630 0.001070 
1102 1 95.633242 18.140737 0.007830 
1103 1 97.725666 16.933713 0.005768 
1104 1 98.427440 18.143315 0.005076 
1105 1 100.519888 16.930330 0.008288 
1106 1 99.817225 18.144361 0.002782 
1107 1 101.908728 16.933112 0.008312 
1108 1 102.615223 18.137870 0.008041 
1109 1 104.705383 16.930233 0.008208 
1110 1 104.011519 18.135363 0.007087 
1111 1 106.098349 16.929589 0.002681 
1112 1 106.802325 18.144554 0.006498 
1113 1 108.895040 16.934923 0.006877 
1114 1 108.195684 18.138408 0.006346 
1115 1 110.287632 16.929676 0.003687 
1116 1 110.986684 18.139634 0.009105 
1117 1 113.078064 16.928986 0.005741 
1118 1 112.382869 18.137222 0.005796 
1119 1 114.480783 16.926210 0.004409 
1120 1 115.170843 18.140232 0.005393 
1121 1 117.271681 16.927931 0.005874 
1122 1 116.570590 18.143210 0.006608 
1123 1 118.663539 16.929072 0.002537 
1124 1 119.367525 18.137582 0.001584 
1125 1 121.455613 16.933016 0.007059 
1126 1 120.761009 18.134662 0.003743 
1127 1 122.857015 16.928783 0.005971 
1128 1 123.548978 18.135850 0.003884 
1129 1 125.648177 16.935412 0.008620 
1130 1 124.942838 18.137977 0.002361 
1131 1 127.039178 16.935444 0.005483 
1132 1 127.741493 18.143019 0.001669 
1133 1 129.837031 16.926651 0.007451 
1134 1 129.137294 18.141775 0.001334 
1135 1 131.228458 16.930688 0.005305 
1136 1 131.930597 18.141377 0.008058 
1137 1 134.021312 16.935159 0.000667 
1138 1 133.323415 18.137417 0.004809 
1139 1 135.418849 16.927683 0.006082 
1140 1 136.113262 18.143408 0.001334 
1141 1 138.205024 16.935191 0.001529 
1142 1 137.507525 18.136156 0.000896 
1143 1 139.604544 16.932289 0.008313 
1144 1 140.305902 18.141727 0.004726 
1145 1 142.399086 16.935181 0.005058 
1146 1 141.697051 18.142498 0.002364 
1147 1 143.790343 16.930247 0.006194 
1148 1 144.492153 18.135826 0.001238 
1149 1 146.582845 16.932957 0.004113 
1150 1 145.890290 18.143951 0.003991 
1151 1 147.976522 16.931312 0.007477 
1152 1 148.677202 18.139529 0.002217 
1153 1 0.009393 19.348323 0.005400 
1154 1 -0.695789 20.553459 0.000602 
1155 1 1.404195 19.351215 0.001957 
1156 1 2.102951 20.559343 0.006568 
1157 1 4.197904 19.343837 0.004243 
1158 1 3.494900 20.558335 0.000833 
1159 1 5.590602 19.344023 0.005568 
1160 1 6.289120 20.557379 0.006176 
1161 1 8.378138 19.349957 0.003806 
1162 1 7.679037 20.556275 0.002629 
1163 1 9.774413 19.349729 0.005229 
1164 1 10.474132 20.554678 0.008586 
1165 1 12.572610 19.346339 0.006154 
1166 1 11.873795 20.562048 0.009196 
1167 1 13.963848 19.345126 0.007968 
1168 1 14.659138 20.554088 0.003558 
1169 1 16.760478 19.349328 0.005862 
1170 1 16.063258 20.558251 0.000100 
1171 1 18.156094 19.349588 0.004799 
1172 1 18.848684 20.555081 0.004810 
1173 1 20.942273 19.343986 0.001692 
1174 1 20.244584 20.554479 0.006057 
1175 1 22.344237 19.351606 0.008022 
1176 1 23.041081 20.561094 0.007811 
1177 1 25.130038 19.353433 0.000936 
1178 1 24.436506 20.554652 0.002439 
1179 1 26.527397 19.345479 0.005068 
1180 1 27.231508 20.556446 0.005845 
1181 1 29.322065 19.350646 0.004015 
1182 1 28.626587 20.561705 0.007508 
1183 1 30.714856 19.351468 0.001428 
1184 1 31.415046 20.558607 0.007038 
1185 1 33.507833 19.350787 0.008873 
1186 1 32.806558 20.553882 0.008631 
1187 1 34.904217 19.347613 0.009591 
1188 1 35.605502 20.562310 0.002335 
1189 1 37.692962 19.347346 0.005003 
1190 1 36.999703 20.562266 0.004929 
1191 1 39.092009 19.353450 0.002610 
1192 1 39.792653 20.562143 0.006712 
1193 1 41.882992 19.348811 0.000015 
1194 1 41.190838 20.556544 0.003012 
1195 1 43.285506 19.348106 0.002876 
1196 1 43.974846 20.558322 0.001531 
1197 1 46.068731 19.349306 0.002870 
1198 1 45.373619 20.559748 0.008583 
1199 1 47.467479 19.353117 0.009536 
1200 1 48.164060 20.560182 0.006155 
1201 1 50.265189 19.349525 0.007021 
1202 1 49.565437 20.556351 0.002515 
1203 1 51.652368 19.348221 0.006451 
1204 1 52.352790 20.557679 0.002457 
1205 1 54.446975 19.350005 0.008914 
1206 1 53.754611 20.554599 0.003991 
1207 1 55.848879 19.346065 0.009668 
1208 1 56.544192 20.554153 0.008262 
1209 1 58.638557 19.348965 0.002513 
1210 1 57.934402 20.554834 0.003611 
1211 1 60.034335 19.353361 0.002072 
1212 1 60.733571 20.561363 0.004722 
1213 1 62.821589 19.351609 0.004765 
1214 1 62.123163 20.561257 0.006352 
1215 1 64.216973 19.352584 0.000350 
1216 1 64.914397 20.562386 0.006862 
1217 1 67.011767 19.348543 0.007635 
1218 1 66.310489 20.559759 0.007013 
1219 1 68.408589 19.349323 0.003391 
1220 1 69.103706 20.556492 0.009198 
1221 1 71.198260 19.347110 0.003246 
1222 1 70.498836 20.557627 0.008329 
1223 1 72.601046 19.350736 0.003830 
1224 1 73.292980 20.559417 0.008805 
1225 1 75.393245 19.344313 0.004827 
1226 1 74.687283 20.555029 0.008840 
1227 1 76.781963 19.344714 0.005437 
1228 1 77.481146 20.556320 0.007915 
1229 1 79.580392 19.350302 0.004169 
1230 1 78.880429 20.554641 0.006173 
1231 1 80.974752 19.349510 0.003463 
1232 1 81.669644 20.554215 0.007954 
1233 1 83.764927 19.347046 0.007751 
1234 1 83.064368 20.560948 0.008165 
1235 1 85.164462 19.347202 0.003832 
1236 1 85.862613 20.557139 0.005705 
1237 1 87.954953 19.353109 0.005463 
1238 1 87.256366 20.558209 0.009271 
1239 1 89.352638 19.345198 0.001787 
1240 1 90.044435 20.560018 0.001991 
1241 1 92.145829 19.350596 0.001754 
1242 1 91.446583 20.561594 0.009617 
1243 1 93.537706 19.349129 0.001767 
1244 1 94.235137 20.557985 0.001653 
1245 1 96.328939 19.348851 0.001988 
1246 1 95.632232 20.552763 0.003188 
1247 1 97.725330 19.346768 0.006022 
1248 1 98.421619 20.553849 0.009138 
1249 1 100.518406 19.350088 0.006753 
1250 1 99.821446 20.560922 0.005167 
1251 1 101.909519 19.347307 0.008210 
